_step,episode,train/epsilon,train/q_mean,train/q_abs_max,train/loss,train/grad_norm,train/pending_veh
39600,55,0.27748925719405704,-0.16177145699039103,50.21733474731445,0.019266983765151558,0.06433592138604985,0
40320,56,0.27209451092199954,-0.16461933383511174,30.22001075744629,0.017408706197279064,0.06205119884495313,2
41040,57,0.2668276972288201,-0.1738689410293268,30.83592987060547,0.017730886551887832,0.06270268148897837,32
41760,58,0.2616857822842117,-0.17294903933588002,31.443283081054688,0.01711546470622933,0.061308687273412946,4
42480,59,0.2566658042029999,-0.16772017097100617,31.461292266845703,0.0188981059592657,0.06382993098037938,0
43200,60,0.2517648713390149,-0.16418117157494028,27.143177032470703,0.016978056693672746,0.06079764417372644,0
43920,61,0.2469801606194234,-0.16513460987351006,27.266855239868164,0.01742345737891608,0.06095881249703881,0
44640,62,0.24230891591856074,-0.1595856650835938,26.483524322509766,0.01729321286386241,0.060145401250984935,0
45360,63,0.23774844647032617,-0.16377475541085004,29.309350967407227,0.018603909854007523,0.06404316695018981,7
46080,64,0.23329612531822724,-0.16749610626656147,31.539026260375977,0.01921290321075099,0.06483553158791942,0
46800,65,0.22894938780218016,-0.16922719908050365,29.526147842407227,0.01782014163456754,0.06200088370177481,1
47520,66,0.22470573008119482,-0.17994656501751807,30.67117691040039,0.019013866470777428,0.06398020367163958,0
48240,67,0.22056270769109299,-0.17725832861744695,33.96845626831055,0.018553267138486262,0.06441999968374149,0
48960,68,0.21651793413642956,-0.21238044642118944,32.66933822631836,0.020648676046241436,0.06896627857091112,0
49680,69,0.21256907951580495,-0.2119650296970374,31.325475692749023,0.020917829236714168,0.06857908891462204,0
50400,70,0.20871386917977763,-0.1973617911649247,33.06464767456055,0.01958795349718356,0.06792501442444822,7
51120,71,0.20495008242060314,-0.20201037866580818,33.55268859863281,0.020449908270933924,0.06878110676382979,8
51840,72,0.20127555119304513,-0.19600360807445313,34.5515022277832,0.020162883730113712,0.06759199297003862,9
52560,73,0.197688158865521,-0.19900218365300032,36.377777099609375,0.02106894508841732,0.07004697923031118,0
53280,74,0.194185839000864,-0.19119529247076975,34.97487258911133,0.020746804946813628,0.06766586179275894,1
54000,75,0.19076657416599818,-0.18999604293041758,35.43714904785156,0.020687508682992,0.06996884759412043,19
54720,76,0.18742839476984086,-0.17616560173531373,36.75044250488281,0.019650827654145865,0.0651136517071993,0
55440,77,0.18416937792876426,-0.17123546972870826,29.046554565429688,0.017577952690448404,0.06252919216640293,30
56160,78,0.1809876463589608,-0.1745360161902176,30.60822868347168,0.019224809664269236,0.06476448495846449,89
56880,79,0.1778813672950761,-0.18057672235493857,37.621002197265625,0.019424302052195547,0.06677542300506806,2
57600,80,0.17484875143448525,-0.184457340122511,35.33739471435547,0.020298419858671778,0.06681423815122495,3
58320,81,0.17188805190660522,-0.17860609489596552,32.81855773925781,0.017861198210448494,0.062312781275250015,0
59040,82,0.16899756326664897,-0.1693103107623756,37.26399612426758,0.019152052326858716,0.0651555824559182,18
59760,83,0.1661756205132421,-0.15937919256587824,26.22455596923828,0.01745429986573678,0.06167083610780537,110
60480,84,0.16342059812933607,-0.16824576241067715,32.03083038330078,0.01837211760365689,0.06254851308961709,2
61200,85,0.16073090914586552,-0.15050058513879777,23.525287628173828,0.017220511526587264,0.06139440872680603,0
61920,86,0.15810500422760987,-0.15087127953560817,23.715360641479492,0.016899718211142396,0.0591327407462005,157
62640,87,0.15554137078073388,-0.14907839028164743,21.195049285888672,0.017235619847957018,0.06130622275070184,0
63360,88,0.15303853208149149,-0.1442906781203217,21.944442749023438,0.017065053219105012,0.06211245730519295,57
64080,89,0.15059504642559202,-0.15114350989460945,27.552165985107422,0.018211984073018862,0.06308515495750018,1
64800,90,0.14820950629773894,-0.144353859540489,43.16888427734375,0.01878106994408881,0.0628580418544718,0
65520,91,0.1458805375608619,-0.14446304741108584,40.42506790161133,0.018117505098376164,0.06289462954219845,3
66240,92,0.14360679866457593,-0.1436018285341561,43.23585510253906,0.017599846274161893,0.0613983892240665,3
66960,93,0.14138697987241122,-0.15442221704870462,42.67391586303711,0.01806274700049673,0.06253556077394427,1
67680,94,0.13921980250736876,-0.14830391007579036,45.826805114746094,0.017815200040382076,0.06330423142709252,0
68400,95,0.13710401821536702,-0.14233021320154268,42.673973083496094,0.017248793419437587,0.0625546767660934,100
69120,96,0.13503840824615546,-0.13880296683766777,40.46535110473633,0.017854393825594648,0.06174873095393802,0
69840,97,0.13302178275128074,-0.1337988815166884,49.62247085571289,0.016119460302110786,0.06031140836550751,0
70560,98,0.13105298009870106,-0.1402347007042004,43.80702209472656,0.018068917439167206,0.06149992309769409,0
71280,99,0.12913086620365405,-0.13802539188828733,48.93810272216797,0.01816548543881961,0.06426955892885518,0
72000,100,0.12725433387539256,-0.1290595973427925,49.508243560791016,0.01785273401425608,0.06359175106044859,3
72720,101,0.1254223021794121,-0.12219647677201363,40.499427795410156,0.01740494124880772,0.061409316343876225,20
73440,102,0.12363371581480287,-0.12924734651524988,43.51993179321289,0.01897763172132222,0.06291193762121515,1
74160,103,0.121887544506367,-0.13068209535752734,41.76905059814453,0.018496032284909033,0.06303437524475157,17
74880,104,0.12018278241115181,-0.1401979122362617,48.74136734008789,0.01730277370030914,0.06157241659368285,11
75600,105,0.11851844753905628,-0.14358119706416295,46.50949478149414,0.017170782701416303,0.06072408212478169,0
76320,106,0.11689358118717764,-0.1399474931673871,40.87787628173828,0.016741195353420658,0.06198671780681859,116
77040,107,0.11530724738757206,-0.1481086327487396,38.38840866088867,0.017243167652244058,0.061176073980621165,0
77760,108,0.11375853236811115,-0.14480399278302988,41.510894775390625,0.01656880038531704,0.060116725543048234,1
78480,109,0.11224654402612402,-0.14564385373766223,35.6717414855957,0.016577377397415046,0.06034363215763329,105
79200,110,0.11077041141452144,-0.1424948714621779,40.27102279663086,0.016300056480233454,0.061344444742684974,111
79920,111,0.10932928424010621,-0.13907251711934804,38.423255920410156,0.01657908295835821,0.05821533949347213,0
80640,112,0.10792233237378085,-0.13253120724111794,36.42662048339844,0.0159672733312214,0.059519065697936135,81
81360,113,0.10654874537237016,-0.13700069264094863,34.707008361816406,0.016993884648157594,0.061635485319938094,25
82080,114,0.10520773201178368,-0.13719545201294953,34.02061462402344,0.017454147942448293,0.062306078613942696,95
82800,115,0.10389851983124868,-0.15518978665479355,32.358795166015625,0.017115499101136165,0.06355349746429258,0
83520,116,0.10262035468835137,-0.1543541340002169,35.989471435546875,0.01810854227304743,0.06398190012615589,126
84240,117,0.10137250032463005,-0.1507141392471062,35.394065856933594,0.016564534252069683,0.06445005952587558,98
84960,118,0.10015423794146988,-0.1516389837074611,38.81171798706055,0.018011291832469092,0.06516758462595236,0
85680,119,0.09896486578605498,-0.1442775340957774,41.65365982055664,0.016872612588971,0.06308428131483702,242
86400,120,0.09780369874713946,-0.1412817679086907,43.12417221069336,0.0172746400431303,0.06402881246758625,32
87120,121,0.09667006796040432,-0.14671990661364462,45.99281311035156,0.01550857605592076,0.0625007727325687,248
87840,122,0.0955633204231732,-0.15449568371081518,47.990413665771484,0.015174836622302084,0.06287550891154549,3
88560,123,0.09448281861826469,-0.14994218331347736,49.02714920043945,0.0156476887120031,0.06174935340855477,1
89280,124,0.09342794014676488,-0.15490497284465365,53.00591278076172,0.01639062213944271,0.06443628328981706,101
90000,125,0.09239807736950836,-0.15009885766646927,51.698158264160156,0.015318489370434287,0.06338725994185855,74
90720,126,0.09139263705706124,-0.1640662819923212,52.797428131103516,0.0157041666862723,0.06368031962386643,0
91440,127,0.09041104004800457,-0.16500672254090507,55.688358306884766,0.014741004595351923,0.06174225040659723,5
92160,128,0.08945272091532144,-0.15602473843739265,54.76567459106445,0.014989914311364474,0.06019034367442752,0
92880,129,0.0885171276406953,-0.15815355852246285,59.18690872192383,0.015108739712498693,0.06129113000869337,15
93600,130,0.0876037212965322,-0.15472463147404295,60.795494079589844,0.015775667113646502,0.062498373173487685,97
94320,131,0.08671197573552356,-0.158955968854328,63.504730224609375,0.015151084223988517,0.06115475712964932,0
95040,132,0.08584137728757074,-0.15314899255625075,63.566322326660156,0.014720578339539417,0.05978890327710865,2
95760,133,0.08499142446389701,-0.16499224324296746,64.57923126220703,0.015728780458125077,0.06435955782653764,186
96480,134,0.08416162766817598,-0.16028662646810213,65.364990234375,0.014771351052331738,0.06205241640434704,0
97200,135,0.08335150891451061,-0.15305581202523577,66.84265899658203,0.013953368536830466,0.0574118841943952,38
97920,136,0.08256060155210024,-0.12952523927411272,23.093732833862305,0.014316898306424264,0.05368072716131186,0
98640,137,0.08178844999643665,-0.1266346648749378,21.31995964050293,0.0128085728240775,0.05090400471429651,19
99360,138,0.08103460946687496,-0.13027740641393595,20.612340927124023,0.013449470580235356,0.05055592014557785,0
100080,139,0.08029864573042757,-0.14185800376451677,23.466495513916016,0.013978299433721178,0.050900707598258224,3
100800,140,0.07958013485163393,-0.1445580039587286,25.378421783447266,0.014735487037170161,0.05393920615574138,0
101520,141,0.07887866294836209,-0.1485858410803808,22.597675323486328,0.01583743604391606,0.056999612917813164,32
102240,142,0.07819382595340112,-0.14340339727285836,21.380996704101562,0.015418292414364664,0.05397093435878762,0
102960,143,0.07752522938170717,-0.1382364855044418,19.75270652770996,0.015261761118098446,0.05535042761152403,0
103680,144,0.07687248810316924,-0.13813841408118605,19.923931121826172,0.015736315930553246,0.056531519493243344,1
104400,145,0.07623522612076357,-0.13608073878826366,33.18344497680664,0.015484595394648042,0.05667474618466157,42
105120,146,0.0756130763539689,-0.14831931401665013,34.57490921020508,0.01680560771168934,0.05886977569251839,10
105840,147,0.07500568042731806,-0.1579629055948721,51.325721740722656,0.017190645642484823,0.06512052196129743,1
106560,148,0.07441268846396368,-0.1718330504372716,43.70800018310547,0.02008877785329888,0.07422120065764627,32
107280,149,0.0738337588841395,-0.17381893817542327,44.681644439697266,0.019882139799786577,0.07741626442487662,10
108000,150,0.073268558208401,-0.18364029431508647,45.19143295288086,0.019928706529996513,0.0761988349724561,4
108720,151,0.072716760865532,-0.19426068023054135,44.6893310546875,0.021541464728458474,0.08092801011063987,159
109440,152,0.0721780490050066,-0.19396672628612982,43.769386291503906,0.020792576463201033,0.0784989866686778,0
110160,153,0.07165211231389858,-0.19909006238190663,45.69235610961914,0.021778012985305396,0.08067000852121661,20
110880,154,0.07113864783813244,-0.20263301382462184,47.03964614868164,0.02213807740433064,0.08198883964861226,1
111600,155,0.07063735980797362,-0.21492790381113688,62.66484451293945,0.02208929180778796,0.08701290210139834,30
112320,156,0.07014795946765687,-0.23490635992752182,61.74161911010742,0.025691072852189082,0.09487828076170343,0
113040,157,0.06967016490905498,-0.23270800495520233,58.45835876464844,0.026169421745483607,0.09414729101764452,0
113760,158,0.06920370090929187,-0.24168025975426038,56.184104919433594,0.02514732342565872,0.09641024520129172,39
114480,159,0.06874829877220662,-0.23975795361523827,50.3447265625,0.02560175118980826,0.09666547539333502,25
115200,160,0.06830369617357707,-0.22455281894654036,51.256378173828125,0.02343839896202553,0.09173339528626659,18
115920,161,0.06786963701001382,-0.23033322791258495,51.21477127075195,0.024593253944961663,0.09295276316503684,0
116640,162,0.06744587125143756,-0.22593218330293893,50.098262786865234,0.024700297686568874,0.09324624008861267,111
117360,163,0.06703215479705481,-0.21928280475031997,48.162498474121094,0.02391571800399106,0.09053943726337618,124
118080,164,0.06662824933474924,-0.2313174980485605,48.23475646972656,0.02534913911707311,0.09614967243849404,15
118800,165,0.06623392220380714,-0.23813940978919465,50.359004974365234,0.027285484649150427,0.09568037140545332,1
119520,166,0.06584894626089854,-0.233883220433361,48.6541748046875,0.0268268997454369,0.09714700978818452,0
120240,167,0.06547309974923629,-0.21736220962678393,46.265411376953125,0.026806392284116656,0.09530441739415337,105
120960,168,0.06510616617083809,-0.2252600892446935,46.05826950073242,0.024916787501650915,0.09535727515920168,0
121680,169,0.06474793416181758,-0.20719465653722485,47.89711380004883,0.0254314333263513,0.09431448816192439,0
122400,170,0.06439819737063299,-0.1969422047957778,48.68698501586914,0.02307520805463557,0.0873685096597506,0
123120,171,0.0640567543392229,-0.17044886530687411,44.53639602661133,0.02035287426761998,0.07839152084068499,84
123840,172,0.06372340838696079,-0.16786470251778762,42.94593811035156,0.02173994075823834,0.0801346574884115,1
124560,173,0.06339796749736167,-0.1696809460512466,46.499324798583984,0.021809084903927415,0.07935872355010361,12
125280,174,0.06308024420747513,-0.1683398478664458,45.877559661865234,0.021124933502707992,0.07761624781673568,0
126000,175,0.06277005549990164,-0.16429815388595065,45.38522720336914,0.018989831168275687,0.07560810047305293,83
126720,176,0.062467222697369366,-0.18048397155685558,46.1042594909668,0.01980701958398438,0.07847498628931741,0
127440,177,0.06217157135981117,-0.1813189798241688,44.99563217163086,0.019213227652976964,0.0758460652303054,1
128160,178,0.0618829311838823,-0.17392428026845058,47.094905853271484,0.01853060265744312,0.0740699603364596,105
128880,179,0.061601135904860924,-0.1718157447564105,43.73292922973633,0.0192656801516326,0.06997886816971004,0
129600,180,0.06132602320087511,-0.1712621989970406,45.741294860839844,0.018999742337230903,0.07006773740674059,0
130320,181,0.061057434599400905,-0.16912745544686913,44.001251220703125,0.019235026848279328,0.06897511633449338,0
131040,182,0.06079521538597778,-0.15863158976038297,45.987701416015625,0.017180341162343717,0.06710934835589594,10
131760,183,0.06053921451508881,-0.1674739094864991,41.810035705566406,0.017813833662431635,0.06846069390885531,0
132480,184,0.060289284523154345,-0.1602527209557593,38.691165924072266,0.01802171700837789,0.0668703089778622,7
133200,185,0.06004528144358881,-0.16372460269679626,43.105491638183594,0.01867273777445209,0.06898687094863919,0
133920,186,0.05980706472387206,-0.15789367469648521,40.725833892822266,0.018278601320748242,0.06671650816764062,35
134640,187,0.05957449714458719,-0.16119586114461223,41.00091552734375,0.017945237851624066,0.06650299034986852,0
135360,188,0.059347444740378376,-0.1486194785580867,41.680015563964844,0.016626999139407416,0.06207198591954592,0
136080,189,0.059125776722783144,-0.1493669051470028,34.372589111328125,0.016194071681659098,0.062317358831771544,0
136800,190,0.05890936540489455,-0.1426528527090947,38.70132064819336,0.016153347347022243,0.06200502377469093,1
137520,191,0.05869808612781004,-0.14495205115526916,38.212528228759766,0.01605693339006393,0.05962224286825706,10
138240,192,0.058491817188824444,-0.15225508109562927,40.25524139404297,0.015396993102654556,0.05984800363657996,0
138960,193,0.058290439771325885,-0.14055100367921922,38.01720428466797,0.015266654883614846,0.05869754864446198,0
139680,194,0.058093837876354096,-0.13826367273512813,43.25717544555664,0.015867647170994637,0.058492945538212854,0
140400,195,0.057901898255781806,-0.14323148725347387,34.03458023071289,0.015888184084340336,0.059086485328670175,0
141120,196,0.05771451034708072,-0.1404853695900076,36.76332092285156,0.015700336768107566,0.05725650008664363,0
141840,197,0.05753156620963444,-0.14706111792474985,38.768531799316406,0.0173032486761157,0.062357752247610025,1
142560,198,0.05735296046256165,-0.1434994262539678,28.796043395996094,0.01696733561823041,0.06077078074320323,0
143280,199,0.057178590224013844,-0.13503523660409783,37.62461471557617,0.016841598319620565,0.06149480624202018,45
144000,200,0.05700835505191254,-0.14653620353589455,41.55229568481445,0.019312975738042346,0.06683609821161049,0
144720,201,0.056842156886091864,-0.14312263479870227,36.75276565551758,0.019698236932890724,0.0659046091294537,108
145440,202,0.056679899991813165,-0.1431161836721003,33.49474334716797,0.020266264782953333,0.06773340458748862,0
146160,203,0.056521490904619165,-0.1508138441791137,35.93745422363281,0.01972940215330002,0.06809505505564933,27
146880,204,0.05636683837649587,-0.15733792922563022,29.696828842163086,0.02187356768424959,0.07115943312205167,0
147600,205,0.056215853323311166,-0.1493462901458972,31.245197296142578,0.018387349427697094,0.06757860561030814,1
148320,206,0.0560684487734999,-0.152700406137026,23.584299087524414,0.0199028479095432,0.06834265186528986,0
149040,207,0.05592453981796587,-0.1564415195542905,24.283313751220703,0.019398874951406873,0.06687041616662302,19
149760,208,0.0557840435611718,-0.15715258282919725,25.706130981445312,0.020043375905435014,0.0688507366938413,20
150480,209,0.05564687907338928,-0.15487342458218337,26.797531127929688,0.02075394700869866,0.06767390614711782,8
151200,210,0.05551296734408094,-0.15521383914682602,25.09315299987793,0.019577771906915585,0.06449879274910522,7
151920,211,0.05538223123638823,-0.15546258763513632,23.541316986083984,0.019800139870171228,0.06602657592286253,42
152640,212,0.05525459544269848,-0.16062102348854143,22.073043823242188,0.018897389458773735,0.06666510969581496,0
153360,213,0.05512998644126556,-0.15947846207353805,20.2402286529541,0.018369600860347016,0.0663029752839874,0
154080,214,0.055008332453859395,-0.15717914439737796,23.084272384643555,0.018467995104987898,0.06429871809539489,0
154800,215,0.054889563404419695,-0.15463679253848062,22.536972045898438,0.017784663274586717,0.06478101305482495,2
155520,216,0.054773610878690177,-0.15501534952264692,23.04229736328125,0.016728748972915732,0.06142329620714817,0
156240,217,0.05466040808481012,-0.15300301944630013,23.273889541625977,0.017353085792355057,0.062217097222391105,14
156960,218,0.054549889814840345,-0.14656772282388475,23.807323455810547,0.01623378341634331,0.06183803726065283,0
157680,219,0.05444199240720169,-0.14784807994340857,25.889110565185547,0.01718892682547448,0.06272151381579331,0
158400,220,0.05433665371000415,-0.15317062717965907,27.58793830871582,0.017609047914205197,0.06348384919498737,64
159120,221,0.054233813045245674,-0.1492450528778136,25.255348205566406,0.01843317478309877,0.06335790717793215,2
159840,222,0.05413341117385997,-0.148377970378432,27.670989990234375,0.01855047881132729,0.06359346011498322,0
160560,223,0.05403539026159315,-0.1472486212125255,21.747201919555664,0.01755103263454253,0.06153674561452741,0
161280,224,0.053939693845689626,-0.1498967220903271,22.60081672668457,0.01647546609900827,0.060256893803469005,15
162000,225,0.05384626680236796,-0.15476144405288828,23.350297927856445,0.017061248674387266,0.06119742803922337,0
162720,226,0.05375505531506809,-0.15506611299804515,23.813905715942383,0.01685778711342007,0.06123093197432657,5
163440,227,0.05366600684345146,-0.15301542858489686,23.708892822265625,0.016540683331226724,0.059904417059280804,0
164160,228,0.05357907009313636,-0.1519582667077581,20.541460037231445,0.016905393601175295,0.060565003376298894,0
164880,229,0.05349419498615094,-0.14894110226175852,20.917999267578125,0.016090198294599154,0.05860894404920853,0
165600,230,0.053411332632086896,-0.14313007432760463,20.516454696655273,0.015449868369210485,0.05736135216171129,2
166320,231,0.05333043529993727,-0.14576581954542134,23.850261688232422,0.015699471720371446,0.058285890630860294,0
167040,232,0.05325145639060205,-0.14454091550368403,21.71199607849121,0.0164261826214594,0.05996148033429765,0
167760,233,0.05317435041004582,-0.13859737254679202,22.636009216308594,0.015871869258424137,0.05729908450286732,3
168480,234,0.05309907294309189,-0.1418750798743632,25.59855079650879,0.015765173619648624,0.05828938461814283,5
169200,235,0.053025580627838,-0.13992114873189065,24.865161895751953,0.01532327275118506,0.058784797058130306,0
169920,236,0.05295383113067861,-0.13649687418300244,21.674100875854492,0.015859818430989332,0.05731220220008658,0
170640,237,0.05288378312191957,-0.1400913418063687,24.5739688873291,0.015145112628104269,0.05719722451047144,4
171360,238,0.052815396251971125,-0.14267270357037584,25.260072708129883,0.016877148566709365,0.05955836021393124,0
172080,239,0.052748631128105385,-0.14613030422478915,26.313207626342773,0.01629946777110389,0.05864210704651972,3
172800,240,0.05268344929176505,-0.14744475336952342,21.57157325744629,0.015733083896096407,0.05772038822372754,0
173520,241,0.0526198131964102,-0.15209045153525141,25.449871063232422,0.016270129902275384,0.05987968169307957,0
174240,242,0.05255768618589047,-0.16220646102188363,61.289085388183594,0.01803954450030384,0.07209359490338506,15
174960,243,0.05249703247333008,-0.23443129427937998,69.52023315429688,0.0227608935881613,0.11397110280166897,2
175680,244,0.052437817120513604,-0.2463359211054113,71.74695587158203,0.021608900707683967,0.11176610171743151,0
176400,245,0.052380006017760605,-0.26692661953469116,81.99524688720703,0.022797139424882415,0.11837598124725951,2
177120,246,0.052323565864277506,-0.30154408620049555,105.87589263916016,0.026810497412871982,0.1354676835730465,0
177840,247,0.052268464148975416,-0.29481354574155477,109.76436614990234,0.023761606610302504,0.12139816850216853,1
178560,248,0.05221466913174284,-0.2898351525266965,119.14750671386719,0.02333659312005491,0.12444320361440381,0
179280,249,0.05216214982516249,-0.32287756018340585,117.54845428466797,0.024940050793197263,0.12952723839941124,0
180000,250,0.0521108759766617,-0.30187144840343133,114.84558868408203,0.024048213368870267,0.12389991079819285,31
180720,251,0.05206081805108609,-0.321938997031086,138.9191436767578,0.024435466244014808,0.1304578898759145,0
181440,252,0.052011947213686495,-0.33341041576738156,145.7305908203125,0.023584089610247046,0.1287764842195126,10
182160,253,0.05196423531350937,-0.33541386525871025,149.59780883789062,0.02409920392771407,0.12941697355773712,0
182880,254,0.05191765486718104,-0.3206104975918101,147.14654541015625,0.023801829080750597,0.12135425253460805,0
183600,255,0.051872179043076554,-0.3223657707269821,164.284423828125,0.024939382645081627,0.131246679299511,0
184320,256,0.05182778164586387,-0.31709140189405943,161.4815216064453,0.023638768148925415,0.12121640840260726,0
185040,257,0.05178443710141469,-0.3364091882378691,166.02854919433594,0.023786078478668867,0.13055393825052306,11
185760,258,0.05174212044207299,-0.34776298626222546,181.90130615234375,0.027089018543645378,0.13339254006536472,2
186480,259,0.05170080729227299,-0.4290789195802063,214.11196899414062,0.029474292949776604,0.15449221999798385,136
187200,260,0.051660473854498165,-0.7227351115395625,213.73370361328125,0.03835006947370453,0.2348544159438461,6
187920,261,0.05162109689557319,-0.7490670105131964,218.21115112304688,0.037581285539717,0.2339930606410942,1
188640,262,0.05158265373328102,-0.7546562409545813,215.8881378173828,0.040929943298882186,0.2323167670957951,0
189360,263,0.05154512222329727,-0.7851080420530505,223.55477905273438,0.037112685122540116,0.2376201000685493,0
190080,264,0.051508480746434486,-0.8157173019006021,222.86363220214844,0.042145880515454336,0.23462035950376756,0
190800,265,0.05147270819618894,-0.8304194772616029,224.3043670654297,0.04097627330273907,0.2435696250319274,149
191520,266,0.051437783966582606,-0.8264883501869109,216.5876007080078,0.044274835742221005,0.257331116991635,5
192240,267,0.051403687940293645,-0.8733895653134419,222.933837890625,0.04150074776035682,0.26026544510904287,0
