_step,episode,train/epsilon,train/q_mean,train/q_abs_max,train/loss,train/grad_norm,train/pending_veh
45360,63,0.23774844647032617,-0.20923874173313378,103.96865844726562,0.026346104388196383,0.08620829302300181,3
46080,64,0.23329612531822724,-0.21661851673076551,101.06781005859375,0.026129181755014642,0.08573495059584578,0
46800,65,0.22894938780218016,-0.21086801373296313,107.83680725097656,0.027137299632563047,0.08497093127936953,1
47520,66,0.22470573008119482,-0.21071192537330918,100.41544342041016,0.025066472211458152,0.08228594056951503,31
48240,67,0.22056270769109299,-0.2151789154857397,108.9922103881836,0.02559349045526081,0.08197346686954714,0
48960,68,0.21651793413642956,-0.22349037292102972,104.06497192382812,0.023935501317060293,0.0824266292180659,5
49680,69,0.21256907951580495,-0.21960526578542258,105.46614837646484,0.02541173697083852,0.08313098050550455,21
50400,70,0.20871386917977763,-0.22325785502584444,106.22412109375,0.025556447730438473,0.08380007868787895,1
51120,71,0.20495008242060314,-0.22426044328345193,102.10945892333984,0.025931302701549915,0.08709259951590664,0
51840,72,0.20127555119304513,-0.23152780142716237,95.44092559814453,0.026580511803816383,0.08660299837485784,1
52560,73,0.197688158865521,-0.23313602119063337,93.04552459716797,0.027244656384249943,0.08474194005183462,0
53280,74,0.194185839000864,-0.22453900406964952,96.2116928100586,0.025777451560295758,0.08438791477173153,0
54000,75,0.19076657416599818,-0.21455857352250152,91.48579406738281,0.025764381035696716,0.08504588812227465,102
54720,76,0.18742839476984086,-0.21912260690910948,97.18761444091797,0.026136992572153555,0.08477739647108441,3
55440,77,0.18416937792876426,-0.23451799775163332,103.36624908447266,0.026344641347693848,0.08573524724278185,18
56160,78,0.1809876463589608,-0.23227850982091494,91.8897705078125,0.0264025453463546,0.08573874466431637,22
56880,79,0.1778813672950761,-0.23379693635635906,42.127628326416016,0.026639468997665165,0.08742485557320631,8
57600,80,0.17484875143448525,-0.23995527333269517,42.372947692871094,0.026718715091960298,0.08845086037181318,41
58320,81,0.17188805190660522,-0.23107430561342174,40.76753234863281,0.025854045200200442,0.08605530590025914,0
59040,82,0.16899756326664897,-0.24735418220774996,42.85285949707031,0.02717539630442237,0.08991797112911526,1
59760,83,0.1661756205132421,-0.2498203580888609,41.3253288269043,0.027840764115454577,0.08720502845891234,1
60480,84,0.16342059812933607,-0.2549565017637279,42.91365051269531,0.026963306387834667,0.08781283823255863,3
61200,85,0.16073090914586552,-0.25372649561613797,40.38743591308594,0.025775011172906186,0.08838164243433211,0
61920,86,0.15810500422760987,-0.25464032826324307,39.175086975097656,0.02643144109218459,0.0859739701056646,0
62640,87,0.15554137078073388,-0.26554170387486614,41.47174072265625,0.025036286395819236,0.08652696145387988,0
63360,88,0.15303853208149149,-0.27390101003564066,38.82114791870117,0.027967567619634794,0.08878575665358868,1
64080,89,0.15059504642559202,-0.2726738943407933,41.294700622558594,0.026742937533062002,0.08848793689006319,3
64800,90,0.14820950629773894,-0.278431502626174,37.73154830932617,0.029461333333165383,0.09113699222345734,0
65520,91,0.1458805375608619,-0.2724207667944332,36.277069091796875,0.02843148365742915,0.09053948914839162,0
66240,92,0.14360679866457593,-0.2694424905296829,38.99882125854492,0.028156436083696057,0.09190474709806343,0
66960,93,0.14138697987241122,-0.27354975666643844,40.36643600463867,0.027930026500770408,0.09361484540212485,0
67680,94,0.13921980250736876,-0.26919342460524703,34.2805061340332,0.028041071279181373,0.09144552999124345,1
68400,95,0.13710401821536702,-0.26366780032921167,34.01771926879883,0.027174042634174434,0.0906519981359856,0
69120,96,0.13503840824615546,-0.27252579571472274,31.20361328125,0.026703805573439845,0.08964157536781082,0
69840,97,0.13302178275128074,-0.2760750759806898,33.1963005065918,0.027125751860957177,0.09003581402875069,0
70560,98,0.13105298009870106,-0.2915812470432785,36.612701416015625,0.02850863936344265,0.09534678680356592,0
71280,99,0.12913086620365405,-0.28843087171100906,36.79017639160156,0.028982778755825063,0.09344979359820071,0
72000,100,0.12725433387539256,-0.2680505629318456,36.40439987182617,0.027841130571646822,0.09274400723580685,0
72720,101,0.1254223021794121,-0.2721376546865536,37.015838623046875,0.028769257831542442,0.09426994250000766,0
73440,102,0.12363371581480287,-0.2672527741640806,40.86135482788086,0.02749259791615057,0.09093089436646551,14
74160,103,0.121887544506367,-0.26685598485378753,34.25627517700195,0.026969505019466548,0.09042056783671594,0
74880,104,0.12018278241115181,-0.26443407398959,43.05939483642578,0.026300473686003696,0.09040503811815546,0
75600,105,0.11851844753905628,-0.2850018024030659,40.975833892822266,0.026744275866399728,0.09333014238056624,127
76320,106,0.11689358118717764,-0.27830446176230905,44.49592590332031,0.02675600497394852,0.09184107848753532,0
77040,107,0.11530724738757206,-0.2794756682796611,36.310428619384766,0.02374675620101496,0.08665312008363091,0
77760,108,0.11375853236811115,-0.27716685307936534,37.82838821411133,0.02588854135440973,0.09074974247099211,13
78480,109,0.11224654402612402,-0.2663773485769828,42.881072998046875,0.024409541792313878,0.0886923938187667,4
79200,110,0.11077041141452144,-0.2588957594293687,44.14872360229492,0.022621863739590884,0.08448031021851218,0
79920,111,0.10932928424010621,-0.2566515728934772,46.70136642456055,0.02421022821638164,0.08796736912594902,0
80640,112,0.10792233237378085,-0.2661190997809172,43.754329681396484,0.023692177708855726,0.086062092313336,0
81360,113,0.10654874537237016,-0.27693462531185814,39.737335205078125,0.02176353258384754,0.08195406995817191,1
82080,114,0.10520773201178368,-0.2701948179759913,47.55473709106445,0.02117951123121505,0.08045230778192894,0
82800,115,0.10389851983124868,-0.2725085728491346,49.871971130371094,0.02318676959095885,0.08476840840497364,153
83520,116,0.10262035468835137,-0.270120500980152,46.435943603515625,0.022815457899964208,0.08144365006333423,0
84240,117,0.10137250032463005,-0.28265068237152363,49.536075592041016,0.023412557272563896,0.08539194652500252,0
84960,118,0.10015423794146988,-0.27676363361792433,44.27618408203125,0.022817026296979747,0.08379536174341208,0
85680,119,0.09896486578605498,-0.28280126247555015,48.53502655029297,0.022017804764133567,0.08267573514539335,0
86400,120,0.09780369874713946,-0.2756273570160071,55.896766662597656,0.021791257852520278,0.08033004979758213,0
87120,121,0.09667006796040432,-0.2648375577189856,25.459379196166992,0.021239947034175404,0.07808951376419929,0
87840,122,0.0955633204231732,-0.26602904009115363,22.8731689453125,0.020207140587929946,0.08134163892827928,0
88560,123,0.09448281861826469,-0.26404921617358923,24.052303314208984,0.021307521357408002,0.07858976636392374,24
89280,124,0.09342794014676488,-0.2713840183181067,23.298999786376953,0.02021281036836121,0.0788463915232569,0
90000,125,0.09239807736950836,-0.2604310701497727,28.264690399169922,0.020901838897326445,0.0797204552554629,0
90720,126,0.09139263705706124,-0.2687903808222877,24.621807098388672,0.021118467099343737,0.07864406802174118,0
91440,127,0.09041104004800457,-0.2644200933372809,26.326215744018555,0.021397426149633247,0.07894581114459369,0
92160,128,0.08945272091532144,-0.2690359326079488,23.591459274291992,0.021366452091509322,0.0825076114722631,0
92880,129,0.0885171276406953,-0.26263997157414753,23.383188247680664,0.021383937021730363,0.07706065777068337,0
93600,130,0.0876037212965322,-0.2732685409072373,27.197120666503906,0.020838569089796186,0.07844169246188054,0
94320,131,0.08671197573552356,-0.2807712942775753,28.075157165527344,0.02102844895562157,0.0789441638548548,103
95040,132,0.08584137728757074,-0.27716084931873614,27.864683151245117,0.021849752908585488,0.07834809929287682,20
95760,133,0.08499142446389701,-0.2828523137917121,36.26129150390625,0.02293862910139271,0.08458651915037384,0
96480,134,0.08416162766817598,-0.2822973338680135,35.38764953613281,0.02218189362918363,0.08200225525069982,1
97200,135,0.08335150891451061,-0.2833840232549442,36.78150939941406,0.02347195001461336,0.08376678374802901,13
97920,136,0.08256060155210024,-0.29334409553557633,36.10780715942383,0.02472880016139243,0.08579826931365662,0
98640,137,0.08178844999643665,-0.2832401576555438,31.427635192871094,0.02449850990977009,0.08266947484678693,30
99360,138,0.08103460946687496,-0.27611069043891295,26.02398109436035,0.0237663021980552,0.08201515587926325,39
100080,139,0.08029864573042757,-0.2708466139104631,38.32007598876953,0.022886266470757418,0.0795023724798941,0
100800,140,0.07958013485163393,-0.2721639784259929,37.352394104003906,0.023339652118415363,0.08181302003148529,1
101520,141,0.07887866294836209,-0.28313677549983063,32.9937744140625,0.024859080561307364,0.08330694171082642,0
102240,142,0.07819382595340112,-0.2933681409806013,33.260223388671875,0.02441751941854212,0.08339554495436864,1
102960,143,0.07752522938170717,-0.2954256990717517,33.528995513916016,0.023750288602766685,0.08511445815157559,41
103680,144,0.07687248810316924,-0.2913583156135347,32.32985305786133,0.02480873597216689,0.0835921843148147,87
104400,145,0.07623522612076357,-0.28759097336894934,31.94902992248535,0.0255190725865153,0.08576687425116283,0
105120,146,0.0756130763539689,-0.28796417450325357,28.54053497314453,0.025024981133659214,0.08528022554237395,0
105840,147,0.07500568042731806,-0.2906133413314819,29.17072105407715,0.0254849826276768,0.08376805609247337,3
106560,148,0.07441268846396368,-0.27736297926555076,30.29376792907715,0.025669891874066604,0.0841904252457122,4
107280,149,0.0738337588841395,-0.2725678705299894,28.131742477416992,0.025167617766419424,0.08226850932308784,0
108000,150,0.073268558208401,-0.2776668726052675,30.584836959838867,0.02437707716582938,0.08402264054812905,1
108720,151,0.072716760865532,-0.28311467988209593,27.952163696289062,0.023823997478110766,0.08303211362152878,0
109440,152,0.0721780490050066,-0.2765048903516597,28.784164428710938,0.02413435920413273,0.0823853022703487,0
110160,153,0.07165211231389858,-0.27448458574298357,27.333572387695312,0.02305834656548945,0.08187065176251862,0
110880,154,0.07113864783813244,-0.28763886077536477,27.02737045288086,0.02584842101334491,0.0845316410685579,87
111600,155,0.07063735980797362,-0.29394676755699845,29.837318420410156,0.024904141860153887,0.08503176094834797,0
112320,156,0.07014795946765687,-0.28700494658615855,25.790279388427734,0.024089676252333447,0.08318247510792895,0
113040,157,0.06967016490905498,-0.28986371701790226,31.968460083007812,0.02430619931708659,0.0842469753852735,54
113760,158,0.06920370090929187,-0.28066663880729015,27.16737937927246,0.023941283472231588,0.08271214636560116,74
114480,159,0.06874829877220662,-0.2843939156168037,24.72510528564453,0.023578779313700376,0.0807870854364915,0
115200,160,0.06830369617357707,-0.2826592951806055,26.491981506347656,0.0230688418903608,0.08125848194015109,88
115920,161,0.06786963701001382,-0.28795947956128254,25.081512451171875,0.02302807544409815,0.08033857572461582,0
116640,162,0.06744587125143756,-0.2855931269418862,25.09400749206543,0.021263021716246538,0.07856892277486623,0
117360,163,0.06703215479705481,-0.2872312760601441,26.27808380126953,0.022960762065809426,0.0782578891582994,0
118080,164,0.06662824933474924,-0.28279492176241344,24.241674423217773,0.023409696845273074,0.08092954478537043,0
118800,165,0.06623392220380714,-0.28258905654980077,24.240690231323242,0.022767145747881537,0.08140372634192722,21
119520,166,0.06584894626089854,-0.27381090350035164,28.773223876953125,0.022170810338381367,0.07878815136435958,5
120240,167,0.06547309974923629,-0.27614893743561375,29.959182739257812,0.022616551000262716,0.08073634161458661,0
120960,168,0.06510616617083809,-0.2663932964205742,29.488941192626953,0.022004180425655148,0.07878509278460923,88
121680,169,0.06474793416181758,-0.2739460899391108,28.9426212310791,0.02256283007461914,0.08107829000542147,11
122400,170,0.06439819737063299,-0.270312401238415,31.116409301757812,0.022194336296201475,0.07978483982798126,0
123120,171,0.0640567543392229,-0.2636329952213499,34.20236587524414,0.020705877503496596,0.07919564883017706,0
123840,172,0.06372340838696079,-0.2622068122857147,36.50663757324219,0.02140608120033802,0.07977276228937424,72
124560,173,0.06339796749736167,-0.27029681952877177,40.61782455444336,0.021729679405042487,0.07963726899017476,0
125280,174,0.06308024420747513,-0.2626481752221783,38.660606384277344,0.020332487595442216,0.07644004926033732,0
126000,175,0.06277005549990164,-0.26913507802204956,35.66069412231445,0.021285755878974064,0.07726980836078938,1
126720,176,0.062467222697369366,-0.2555739196017385,38.7824592590332,0.02077914738345296,0.07728323202787174,28
127440,177,0.06217157135981117,-0.25624494900306066,48.96054458618164,0.02163147466684071,0.07823227925433053,48
128160,178,0.0618829311838823,-0.2525730578125351,49.90157699584961,0.021615571292285394,0.07733737144929667,0
128880,179,0.061601135904860924,-0.24749471191316844,45.16681671142578,0.022053065510731863,0.07842932953499257,0
129600,180,0.06132602320087511,-0.2531933968058891,47.52246856689453,0.02163825357032086,0.07745638825258033,42
130320,181,0.061057434599400905,-0.2562740329032143,52.87664794921875,0.02035240313303398,0.07656423496858528,1
131040,182,0.06079521538597778,-0.2537044435325596,50.31489562988281,0.020307099058603246,0.07690107779732595,0
131760,183,0.06053921451508881,-0.26573073085811405,53.70350646972656,0.023082019913514766,0.08150204535987642,0
132480,184,0.060289284523154345,-0.2617408633025156,51.67898178100586,0.0223843294475551,0.08202380364139875,2
133200,185,0.06004528144358881,-0.26920046696646344,51.840702056884766,0.022660559498924867,0.08261869487663111,0
133920,186,0.05980706472387206,-0.25943444760309325,47.11676788330078,0.021080280328169464,0.07774720480665565,28
134640,187,0.05957449714458719,-0.2653446334310704,35.46611785888672,0.021048730596117417,0.07757239822143068,26
135360,188,0.059347444740378376,-0.2582459266194039,47.828495025634766,0.02005375945656043,0.07805870711130815,76
136080,189,0.059125776722783144,-0.2503161078111993,41.662757873535156,0.02028690516841986,0.07635752781708208,0
136800,190,0.05890936540489455,-0.25339926263938345,42.336509704589844,0.019404870581881065,0.07487036389195256,3
137520,191,0.05869808612781004,-0.2464692145999935,42.92192459106445,0.020475443490431643,0.07733969364004831,0
138240,192,0.058491817188824444,-0.24387558388213318,40.85968780517578,0.02042544657799428,0.07571783502224005,0
138960,193,0.058290439771325885,-0.2381155122899347,37.8325309753418,0.019131392029036458,0.07337488251117369,12
139680,194,0.058093837876354096,-0.23790623185535273,28.335693359375,0.019562409873308043,0.07483397685250061,0
140400,195,0.057901898255781806,-0.23939789313202103,29.68036460876465,0.019562046764379677,0.07572849634258698,1
141120,196,0.05771451034708072,-0.2463267629345258,29.20412254333496,0.018463801723555662,0.07310787357596887,18
141840,197,0.05753156620963444,-0.2394306071723501,26.50446319580078,0.017601676854731827,0.0721863094665524,0
142560,198,0.05735296046256165,-0.2450008024668528,29.69049072265625,0.01913139479390035,0.07593642920773062,0
143280,199,0.057178590224013844,-0.24421051459179985,32.066654205322266,0.018445510047442642,0.07468113464613756,30
144000,200,0.05700835505191254,-0.261466787983146,73.08435821533203,0.021732804080400254,0.0957655356420825,167
144720,201,0.056842156886091864,-0.3046242743420104,75.81170654296875,0.024213079678722552,0.11951555423179848,0
145440,202,0.056679899991813165,-0.30752565659996534,77.73808288574219,0.023923885679363998,0.11695094997735901,0
146160,203,0.056521490904619165,-0.31719576445304687,77.66903686523438,0.023187043305370025,0.11980615178019637,0
146880,204,0.05636683837649587,-0.3255229200133019,77.38810729980469,0.023977082926042687,0.11789726806649317,9
147600,205,0.056215853323311166,-0.32992140683862897,78.56880950927734,0.02403585997898416,0.1180821874877438,26
148320,206,0.0560684487734999,-0.3258998577482998,78.4869613647461,0.024034651185825675,0.11429808973334729,6
149040,207,0.05592453981796587,-0.3393121995238794,79.10391235351562,0.023539685894664014,0.11867469196828703,0
149760,208,0.0557840435611718,-0.3446112802666095,79.85665893554688,0.024308546536809042,0.11869456702843309,0
150480,209,0.05564687907338928,-0.3523096167585916,78.1458511352539,0.02367868509156526,0.12170331481482005,0
151200,210,0.05551296734408094,-0.3494165969391664,80.6946029663086,0.02542291193983854,0.12247233113739639,0
151920,211,0.05538223123638823,-0.34937573202575245,80.46892547607422,0.025670312709472558,0.12333176742670023,2
152640,212,0.05525459544269848,-0.367826581104762,87.60222625732422,0.02786426163705376,0.1249964455763499,0
153360,213,0.05512998644126556,-0.36873806638436185,85.01211547851562,0.028014887811797153,0.12539443432922578,0
154080,214,0.055008332453859395,-0.37387801190424297,83.00828552246094,0.02792361341400667,0.12598615595294785,0
154800,215,0.054889563404419695,-0.3827432054612372,88.138916015625,0.02704725115747553,0.12363015167777323,28
155520,216,0.054773610878690177,-0.3743434074645241,91.41592407226562,0.026773680926675703,0.12257391674081898,0
156240,217,0.05466040808481012,-0.3835990496704148,87.67422485351562,0.028585632579536953,0.12363245619667901,0
156960,218,0.054549889814840345,-0.3853698540478945,88.3475112915039,0.027779889657297947,0.12560689200440214,0
157680,219,0.05444199240720169,-0.38543097952173816,93.13790893554688,0.02780474567908742,0.1261151539368762,6
158400,220,0.05433665371000415,-0.4113025109904508,98.27994537353516,0.030260915575005733,0.1272338497530048,0
159120,221,0.054233813045245674,-0.41379639429764614,97.58153533935547,0.03396543582170529,0.13255385641629497,35
159840,222,0.05413341117385997,-0.4125285903405812,97.9876937866211,0.033996344721850216,0.13448003761004657,0
160560,223,0.05403539026159315,-0.36704021712972057,96.54541015625,0.029565439594767262,0.11777356913727191,33
161280,224,0.053939693845689626,-0.2785973700073858,42.998111724853516,0.02472179205312083,0.08583485074082596,11
162000,225,0.05384626680236796,-0.28957390706572267,47.365875244140625,0.02585845517120712,0.08820379146426502,1
162720,226,0.05375505531506809,-0.2901806518435478,48.318355560302734,0.02738679008002186,0.0884783377043075,0
163440,227,0.05366600684345146,-0.2867046960629523,48.48588562011719,0.025961507875278282,0.08709280170345059,0
164160,228,0.05357907009313636,-0.28943549866477647,48.4481315612793,0.026403376371147008,0.08687441886609627,3
164880,229,0.05349419498615094,-0.2999192377966311,48.628475189208984,0.02696277400714785,0.09082169135670282,203
165600,230,0.053411332632086896,-0.301403604572018,45.58522415161133,0.028580362766903514,0.09161080351461554,0
166320,231,0.05333043529993727,-0.3094662987730569,43.72431182861328,0.029777233095632658,0.09193464140925142,1
167040,232,0.05325145639060205,-0.3118774041740431,50.5036735534668,0.02755578653919252,0.09454510721584988,1
167760,233,0.05317435041004582,-0.30550848357379434,57.8142204284668,0.029290807096145323,0.094860798609443,0
168480,234,0.05309907294309189,-0.30226192861381507,63.77865219116211,0.030152587751702715,0.09514989086633754,0
169200,235,0.053025580627838,-0.3097303944743342,55.986305236816406,0.03325534388843355,0.09876480901406871,0
169920,236,0.05295383113067861,-0.31598898709441225,58.86659622192383,0.03364720501170571,0.09967649634151408,0
170640,237,0.05288378312191957,-0.30136405819406115,56.025909423828125,0.03140892625944818,0.09673923527201017,0
171360,238,0.052815396251971125,-0.3134049943751759,59.723175048828125,0.03245593583641393,0.10149807387238576,0
172080,239,0.052748631128105385,-0.30893160632501043,57.821598052978516,0.03045021362130582,0.0985149370558146,0
172800,240,0.05268344929176505,-0.3082682303359939,57.21824264526367,0.02950238190985854,0.10085805822939922,0
173520,241,0.0526198131964102,-0.30129261935750645,58.1933479309082,0.02814660192040416,0.09681304447715067,4
174240,242,0.05255768618589047,-0.29861394005517167,57.86744689941406,0.028588606529228854,0.09520817065818442,0
174960,243,0.05249703247333008,-0.3067120078226758,61.46685028076172,0.029847858085607488,0.09641436287719342,0
175680,244,0.052437817120513604,-0.3015376357982556,60.997764587402344,0.027233968473835073,0.09579495990441905,0
176400,245,0.052380006017760605,-0.3079439033443729,59.000160217285156,0.030046302511376174,0.09937420728771637,54
177120,246,0.052323565864277506,-0.31424959384732776,60.830352783203125,0.03125081341422629,0.1070891065419548,137
177840,247,0.052268464148975416,-0.3685176882892847,65.17208099365234,0.033680053044615,0.13451851963117306,0
178560,248,0.05221466913174284,-0.35081484901408355,67.06670379638672,0.0313535695313476,0.12099729685061093,121
179280,249,0.05216214982516249,-0.3613302570871181,72.40907287597656,0.03213463749852963,0.12592321744499108,0
180000,250,0.0521108759766617,-0.3760930617236429,77.72303771972656,0.029582612577036746,0.1236709061389168,4
180720,251,0.05206081805108609,-0.3919676099800401,86.06886291503906,0.031170313182519747,0.12306456008098192,0
181440,252,0.052011947213686495,-0.38175396244559023,92.2433090209961,0.03051033022396344,0.12232143316780114,45
182160,253,0.05196423531350937,-0.39311649855226277,97.13723754882812,0.029552798161684123,0.12454785301557017,0
182880,254,0.05191765486718104,-0.3877858631312847,99.0145492553711,0.031395235979774345,0.12390558478784644,0
183600,255,0.051872179043076554,-0.3934970298781991,103.30023193359375,0.031359066030644395,0.12805366266984491,21
184320,256,0.05182778164586387,-0.39306433569226,109.12489318847656,0.029695801798758716,0.12553947119094017,0
185040,257,0.05178443710141469,-0.40855458080768586,111.81100463867188,0.03267275759620437,0.12783826385469485,31
185760,258,0.05174212044207299,-0.4036572646453149,119.22474670410156,0.031469518946768305,0.126768788915231,123
186480,259,0.05170080729227299,-0.3848116041471561,121.17048645019531,0.02982569068990415,0.12296305247841197,0
187200,260,0.051660473854498165,-0.4033099121310645,126.13009643554688,0.02941300126969711,0.12468727307601107,0
187920,261,0.05162109689557319,-0.400735921992196,130.0311737060547,0.028786692778198307,0.12602538971307997,107
188640,262,0.05158265373328102,-0.4126489774013559,133.968505859375,0.02956621967864016,0.1263360956321574,0
189360,263,0.05154512222329727,-0.4100389377731416,137.78892517089844,0.027615816086957543,0.12499780603943186,0
190080,264,0.051508480746434486,-0.4107181367878285,142.1587677001953,0.02793397281655214,0.12565062552845727,0
190800,265,0.05147270819618894,-0.38979487916868594,140.42596435546875,0.027222592536094856,0.12088623576952766,6
191520,266,0.051437783966582606,-0.4065936933375067,145.0665283203125,0.02742769442524554,0.12308822858354283,43
192240,267,0.051403687940293645,-0.42008044918378196,144.82891845703125,0.02589521421371804,0.1229401630271847,0
192960,268,0.051370400477068194,-0.40131759993318056,144.2625274658203,0.02502589702716149,0.11563876932745593,1
